market,period,trade_index,n_trades_in_period,price,state,info,vbar,re_price,pi_price,side,D,separating,period_mean_digitized,period_mean_printed,mean_residual,dot_quality_flag,_k,vb,sp,sd,flg,cu,Dc,u,buy,pid
3,10,7,15,164.7,Y,insider,220.0,175.0,220.0,seller,1.22892,True,166.817,167.0,-0.183,"count_uncertain:8@165,2@171","(3, 10)",220.0,-45.0,seller,False,True,1.2288888888888891,0.42857142857142855,0.0,310
3,10,8,15,164.7,Y,insider,220.0,175.0,220.0,seller,1.22892,True,166.817,167.0,-0.183,"count_uncertain:8@165,2@171","(3, 10)",220.0,-45.0,seller,False,True,1.2288888888888891,0.5,0.0,310
3,10,9,15,164.7,Y,insider,220.0,175.0,220.0,seller,1.22892,True,166.817,167.0,-0.183,"count_uncertain:8@165,2@171","(3, 10)",220.0,-45.0,seller,False,True,1.2288888888888891,0.5714285714285714,0.0,310
3,10,10,15,164.7,Y,insider,220.0,175.0,220.0,seller,1.22892,True,166.817,167.0,-0.183,"count_uncertain:8@165,2@171","(3, 10)",220.0,-45.0,seller,False,True,1.2288888888888891,0.6428571428571429,0.0,310
3,10,11,15,169.64,Y,insider,220.0,175.0,220.0,seller,1.11908,True,166.817,167.0,-0.183,"count_uncertain:8@165,2@171","(3, 10)",220.0,-45.0,seller,False,True,1.1191111111111114,0.7142857142857143,0.0,310
3,10,12,15,169.72,Y,insider,220.0,175.0,220.0,seller,1.11732,True,166.817,167.0,-0.183,"count_uncertain:8@165,2@171","(3, 10)",220.0,-45.0,seller,False,True,1.1173333333333333,0.7857142857142857,0.0,310
3,10,13,15,171.19,Y,insider,220.0,175.0,220.0,seller,1.08463,True,166.817,167.0,-0.183,"count_uncertain:8@165,2@171","(3, 10)",220.0,-45.0,seller,False,True,1.0846666666666667,0.8571428571428571,0.0,310
3,10,14,15,171.19,Y,insider,220.0,175.0,220.0,seller,1.08463,True,166.817,167.0,-0.183,"count_uncertain:8@165,2@171","(3, 10)",220.0,-45.0,seller,False,True,1.0846666666666667,0.9285714285714286,0.0,310
3,10,15,15,172.64,Y,insider,220.0,175.0,220.0,seller,1.05255,True,166.817,167.0,-0.183,"count_uncertain:8@165,2@171","(3, 10)",220.0,-45.0,seller,False,True,1.0524444444444447,1.0,0.0,310
4,5,1,17,150.17,Y,insider,210.0,175.0,210.0,seller,1.70942,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.7094285714285717,0.0,0.0,405
4,5,2,17,155.63,Y,insider,210.0,175.0,210.0,seller,1.5533,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.5534285714285716,0.0625,0.0,405
4,5,3,17,155.61,Y,insider,210.0,175.0,210.0,seller,1.55396,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.5539999999999996,0.125,0.0,405
4,5,4,17,155.5,Y,insider,210.0,175.0,210.0,seller,1.55727,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.5571428571428572,0.1875,0.0,405
4,5,5,17,155.49,Y,insider,210.0,175.0,210.0,seller,1.55753,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.5574285714285712,0.25,0.0,405
4,5,6,17,155.49,Y,insider,210.0,175.0,210.0,seller,1.55736,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.5574285714285712,0.3125,0.0,405
4,5,7,17,160.1,Y,insider,210.0,175.0,210.0,seller,1.42577,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.425714285714286,0.375,0.0,405
4,5,8,17,159.97,Y,insider,210.0,175.0,210.0,seller,1.4294,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.4294285714285715,0.4375,0.0,405
4,5,9,17,155.47,Y,insider,210.0,175.0,210.0,seller,1.55787,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.558,0.5,0.0,405
4,5,10,17,158.18,Y,insider,210.0,175.0,210.0,seller,1.48059,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.4805714285714284,0.5625,0.0,405
4,5,11,17,158.18,Y,insider,210.0,175.0,210.0,seller,1.48059,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.4805714285714284,0.625,0.0,405
4,5,12,17,160.48,Y,insider,210.0,175.0,210.0,seller,1.41484,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.4148571428571433,0.6875,0.0,405
4,5,13,17,160.48,Y,insider,210.0,175.0,210.0,seller,1.41484,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.4148571428571433,0.75,0.0,405
4,5,14,17,160.48,Y,insider,210.0,175.0,210.0,seller,1.41484,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.4148571428571433,0.8125,0.0,405
4,5,15,17,160.54,Y,insider,210.0,175.0,210.0,seller,1.41306,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.4131428571428575,0.875,0.0,405
4,5,16,17,160.59,Y,insider,210.0,175.0,210.0,seller,1.41184,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.4117142857142857,0.9375,0.0,405
4,5,17,17,160.57,Y,insider,210.0,175.0,210.0,seller,1.41215,True,157.82,157.0,0.82,"count_uncertain:2@158,3@160","(4, 5)",210.0,-35.0,seller,False,True,1.4122857142857146,1.0,0.0,405
4,6,1,23,170.38,X,insider,210.0,375.0,375.0,buyer,-0.24012,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,-0.24012121212121215,0.0,1.0,406
4,6,2,23,170.44,X,insider,210.0,375.0,375.0,buyer,-0.23976,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,-0.23975757575757578,0.045454545454545456,1.0,406
4,6,3,23,180.25,X,insider,210.0,375.0,375.0,buyer,-0.18032,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,-0.1803030303030303,0.09090909090909091,1.0,406
4,6,4,23,180.28,X,insider,210.0,375.0,375.0,buyer,-0.18012,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,-0.18012121212121213,0.13636363636363635,1.0,406
4,6,5,23,180.37,X,insider,210.0,375.0,375.0,buyer,-0.17957,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,-0.17957575757575756,0.18181818181818182,1.0,406
4,6,6,23,200.29,X,insider,210.0,375.0,375.0,buyer,-0.05882,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,-0.0588484848484849,0.22727272727272727,1.0,406
4,6,7,23,200.37,X,insider,210.0,375.0,375.0,buyer,-0.05834,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,-0.05836363636363633,0.2727272727272727,1.0,406
4,6,8,23,280.77,X,insider,210.0,375.0,375.0,buyer,0.42888,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.4289090909090908,0.3181818181818182,1.0,406
4,6,9,23,280.82,X,insider,210.0,375.0,375.0,buyer,0.42919,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.42921212121212116,0.36363636363636365,1.0,406
4,6,10,23,280.84,X,insider,210.0,375.0,375.0,buyer,0.42935,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.4293333333333332,0.4090909090909091,1.0,406
4,6,11,23,280.92,X,insider,210.0,375.0,375.0,buyer,0.42982,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.42981818181818193,0.45454545454545453,1.0,406
4,6,12,23,280.96,X,insider,210.0,375.0,375.0,buyer,0.43005,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.4300606060606059,0.5,1.0,406
4,6,13,23,280.9,X,insider,210.0,375.0,375.0,buyer,0.42968,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.4296969696969696,0.5454545454545454,1.0,406
4,6,14,23,280.95,X,insider,210.0,375.0,375.0,buyer,0.42999,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.42999999999999994,0.5909090909090909,1.0,406
4,6,15,23,270.96,X,insider,210.0,375.0,375.0,buyer,0.36946,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.3694545454545453,0.6363636363636364,1.0,406
4,6,16,23,274.82,X,insider,210.0,375.0,375.0,buyer,0.39285,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.3928484848484848,0.6818181818181818,1.0,406
4,6,17,23,280.4,X,insider,210.0,375.0,375.0,buyer,0.42668,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.4266666666666665,0.7272727272727273,1.0,406
4,6,18,23,280.69,X,insider,210.0,375.0,375.0,buyer,0.42843,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.42842424242424243,0.7727272727272727,1.0,406
4,6,19,23,280.82,X,insider,210.0,375.0,375.0,buyer,0.42923,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.42921212121212116,0.8181818181818182,1.0,406
4,6,20,23,280.86,X,insider,210.0,375.0,375.0,buyer,0.42946,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.42945454545454553,0.8636363636363636,1.0,406
4,6,21,23,280.86,X,insider,210.0,375.0,375.0,buyer,0.42946,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.42945454545454553,0.9090909090909091,1.0,406
4,6,22,23,285.0,X,insider,210.0,375.0,375.0,buyer,0.45454,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.45454545454545453,0.9545454545454546,1.0,406
4,6,23,23,360.22,X,insider,210.0,375.0,375.0,buyer,0.91042,False,254.051,254.0,0.051,count_uncertain:2@281,"(4, 6)",210.0,165.0,buyer,False,True,0.9104242424242426,1.0,1.0,406
4,7,1,17,170.58,Y,insider,210.0,175.0,210.0,seller,1.12628,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.126285714285714,0.0,0.0,407
4,7,2,17,165.73,Y,insider,210.0,175.0,210.0,seller,1.26494,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.2648571428571431,0.0625,0.0,407
4,7,3,17,165.53,Y,insider,210.0,175.0,210.0,seller,1.27066,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.2705714285714285,0.125,0.0,407
4,7,4,17,165.53,Y,insider,210.0,175.0,210.0,seller,1.27066,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.2705714285714285,0.1875,0.0,407
4,7,5,17,170.23,Y,insider,210.0,175.0,210.0,seller,1.13641,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.1362857142857146,0.25,0.0,407
4,7,6,17,170.23,Y,insider,210.0,175.0,210.0,seller,1.13641,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.1362857142857146,0.3125,0.0,407
4,7,7,17,170.36,Y,insider,210.0,175.0,210.0,seller,1.1327,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.1325714285714281,0.375,0.0,407
4,7,8,17,170.36,Y,insider,210.0,175.0,210.0,seller,1.13258,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.1325714285714281,0.4375,0.0,407
4,7,9,17,170.48,Y,insider,210.0,175.0,210.0,seller,1.12905,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.1291428571428574,0.5,0.0,407
4,7,10,17,170.54,Y,insider,210.0,175.0,210.0,seller,1.12741,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.1274285714285717,0.5625,0.0,407
4,7,11,17,170.63,Y,insider,210.0,175.0,210.0,seller,1.12494,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.124857142857143,0.625,0.0,407
4,7,12,17,170.67,Y,insider,210.0,175.0,210.0,seller,1.12362,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.123714285714286,0.6875,0.0,407
4,7,13,17,170.66,Y,insider,210.0,175.0,210.0,seller,1.12395,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.124,0.75,0.0,407
4,7,14,17,170.74,Y,insider,210.0,175.0,210.0,seller,1.12178,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,1.1217142857142854,0.8125,0.0,407
4,7,15,17,175.72,Y,insider,210.0,175.0,210.0,seller,0.97935,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,0.9794285714285714,0.875,0.0,407
4,7,16,17,180.79,Y,insider,210.0,175.0,210.0,seller,0.83443,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,0.8345714285714289,0.9375,0.0,407
4,7,17,17,180.86,Y,insider,210.0,175.0,210.0,seller,0.83245,True,171.155,161.0,10.155,"source_inconsistent;count_uncertain:2@166,2@170","(4, 7)",210.0,-35.0,seller,True,True,0.8325714285714282,1.0,0.0,407
4,8,1,10,170.75,Y,insider,210.0,175.0,210.0,seller,1.12155,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,1.1214285714285714,0.0,0.0,408
4,8,2,10,170.75,Y,insider,210.0,175.0,210.0,seller,1.12155,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,1.1214285714285714,0.1111111111111111,0.0,408
4,8,3,10,170.55,Y,insider,210.0,175.0,210.0,seller,1.12708,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,1.1271428571428568,0.2222222222222222,0.0,408
4,8,4,10,170.55,Y,insider,210.0,175.0,210.0,seller,1.12708,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,1.1271428571428568,0.3333333333333333,0.0,408
4,8,5,10,170.55,Y,insider,210.0,175.0,210.0,seller,1.12708,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,1.1271428571428568,0.4444444444444444,0.0,408
4,8,6,10,175.6,Y,insider,210.0,175.0,210.0,seller,0.98278,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,0.982857142857143,0.5555555555555556,0.0,408
4,8,7,10,175.59,Y,insider,210.0,175.0,210.0,seller,0.98309,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,0.9831428571428571,0.6666666666666666,0.0,408
4,8,8,10,180.76,Y,insider,210.0,175.0,210.0,seller,0.83543,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,0.8354285714285717,0.7777777777777778,0.0,408
4,8,9,10,180.76,Y,insider,210.0,175.0,210.0,seller,0.83543,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,0.8354285714285717,0.8888888888888888,0.0,408
4,8,10,10,180.81,Y,insider,210.0,175.0,210.0,seller,0.83412,True,174.667,164.0,10.667,"source_inconsistent;count_uncertain:2@171,3@171,2@181","(4, 8)",210.0,-35.0,seller,True,True,0.834,1.0,0.0,408
4,9,1,20,270.55,X,insider,210.0,375.0,375.0,buyer,0.36695,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.36696969696969706,0.0,1.0,409
4,9,2,20,251.1,X,insider,210.0,375.0,375.0,buyer,0.24912,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.24909090909090906,0.05263157894736842,1.0,409
4,9,3,20,270.74,X,insider,210.0,375.0,375.0,buyer,0.3681,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.3681212121212122,0.10526315789473684,1.0,409
4,9,4,20,275.88,X,insider,210.0,375.0,375.0,buyer,0.39925,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.3992727272727272,0.15789473684210525,1.0,409
4,9,5,20,300.93,X,insider,210.0,375.0,375.0,buyer,0.55106,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.5510909090909092,0.21052631578947367,1.0,409
4,9,6,20,301.03,X,insider,210.0,375.0,375.0,buyer,0.55172,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.5516969696969696,0.2631578947368421,1.0,409
4,9,7,20,301.11,X,insider,210.0,375.0,375.0,buyer,0.5522,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.5521818181818182,0.3157894736842105,1.0,409
4,9,8,20,301.08,X,insider,210.0,375.0,375.0,buyer,0.55202,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.5519999999999999,0.3684210526315789,1.0,409
4,9,9,20,301.26,X,insider,210.0,375.0,375.0,buyer,0.55308,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.5530909090909091,0.42105263157894735,1.0,409
4,9,10,20,301.26,X,insider,210.0,375.0,375.0,buyer,0.55308,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.5530909090909091,0.47368421052631576,1.0,409
4,9,11,20,310.92,X,insider,210.0,375.0,375.0,buyer,0.61166,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6116363636363638,0.5263157894736842,1.0,409
4,9,12,20,311.05,X,insider,210.0,375.0,375.0,buyer,0.61243,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6124242424242425,0.5789473684210527,1.0,409
4,9,13,20,311.1,X,insider,210.0,375.0,375.0,buyer,0.6127,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6127272727272729,0.631578947368421,1.0,409
4,9,14,20,311.1,X,insider,210.0,375.0,375.0,buyer,0.6127,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6127272727272729,0.6842105263157895,1.0,409
4,9,15,20,311.1,X,insider,210.0,375.0,375.0,buyer,0.6127,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6127272727272729,0.7368421052631579,1.0,409
4,9,16,20,315.71,X,insider,210.0,375.0,375.0,buyer,0.64066,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6406666666666665,0.7894736842105263,1.0,409
4,9,17,20,319.39,X,insider,210.0,375.0,375.0,buyer,0.663,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6629696969696969,0.8421052631578947,1.0,409
4,9,18,20,320.78,X,insider,210.0,375.0,375.0,buyer,0.6714,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6713939393939392,0.8947368421052632,1.0,409
4,9,19,20,320.78,X,insider,210.0,375.0,375.0,buyer,0.6714,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6713939393939392,0.9473684210526315,1.0,409
4,9,20,20,325.44,X,insider,210.0,375.0,375.0,buyer,0.69962,False,301.615,301.0,0.615,"count_uncertain:2@301,3@311,2@321","(4, 9)",210.0,165.0,buyer,False,True,0.6996363636363636,1.0,1.0,409
4,10,1,15,150.84,Y,insider,210.0,175.0,210.0,seller,1.69021,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.6902857142857142,0.0,0.0,410
4,10,2,15,160.1,Y,insider,210.0,175.0,210.0,seller,1.42559,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.425714285714286,0.07142857142857142,0.0,410
4,10,3,15,165.37,Y,insider,210.0,175.0,210.0,seller,1.27507,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.275142857142857,0.14285714285714285,0.0,410
4,10,4,15,165.37,Y,insider,210.0,175.0,210.0,seller,1.27507,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.275142857142857,0.21428571428571427,0.0,410
4,10,5,15,165.37,Y,insider,210.0,175.0,210.0,seller,1.27507,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.275142857142857,0.2857142857142857,0.0,410
4,10,6,15,170.44,Y,insider,210.0,175.0,210.0,seller,1.13032,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.1302857142857143,0.35714285714285715,0.0,410
4,10,7,15,170.45,Y,insider,210.0,175.0,210.0,seller,1.1299,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.1300000000000003,0.42857142857142855,0.0,410
4,10,8,15,170.47,Y,insider,210.0,175.0,210.0,seller,1.12938,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.1294285714285714,0.5,0.0,410
4,10,9,15,170.46,Y,insider,210.0,175.0,210.0,seller,1.12969,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.1297142857142854,0.5714285714285714,0.0,410
4,10,10,15,170.53,Y,insider,210.0,175.0,210.0,seller,1.12767,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.1277142857142857,0.6428571428571429,0.0,410
4,10,11,15,170.62,Y,insider,210.0,175.0,210.0,seller,1.1252,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.125142857142857,0.7142857142857143,0.0,410
4,10,12,15,170.63,Y,insider,210.0,175.0,210.0,seller,1.12477,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.124857142857143,0.7857142857142857,0.0,410
4,10,13,15,170.62,Y,insider,210.0,175.0,210.0,seller,1.12513,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.125142857142857,0.8571428571428571,0.0,410
4,10,14,15,170.72,Y,insider,210.0,175.0,210.0,seller,1.12226,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.1222857142857143,0.9285714285714286,0.0,410
4,10,15,15,170.74,Y,insider,210.0,175.0,210.0,seller,1.12164,True,167.517,167.0,0.517,count_uncertain:3@165,"(4, 10)",210.0,-35.0,seller,False,True,1.1217142857142854,1.0,0.0,410
4,11,1,20,281.08,X,insider,210.0,375.0,375.0,buyer,0.43079,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.43078787878787866,0.0,1.0,411
4,11,2,20,300.9,X,insider,210.0,375.0,375.0,buyer,0.5509,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.5509090909090908,0.05263157894736842,1.0,411
4,11,3,20,301.08,X,insider,210.0,375.0,375.0,buyer,0.552,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.5519999999999999,0.10526315789473684,1.0,411
4,11,4,20,305.68,X,insider,210.0,375.0,375.0,buyer,0.57987,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.5798787878787879,0.15789473684210525,1.0,411
4,11,5,20,305.74,X,insider,210.0,375.0,375.0,buyer,0.58022,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.5802424242424243,0.21052631578947367,1.0,411
4,11,6,20,305.92,X,insider,210.0,375.0,375.0,buyer,0.58133,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.5813333333333335,0.2631578947368421,1.0,411
4,11,7,20,310.91,X,insider,210.0,375.0,375.0,buyer,0.61155,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.6115757575757578,0.3157894736842105,1.0,411
4,11,8,20,310.95,X,insider,210.0,375.0,375.0,buyer,0.61183,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.6118181818181817,0.3684210526315789,1.0,411
4,11,9,20,311.18,X,insider,210.0,375.0,375.0,buyer,0.61319,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.6132121212121212,0.42105263157894735,1.0,411
4,11,10,20,320.79,X,insider,210.0,375.0,375.0,buyer,0.67145,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.6714545454545455,0.47368421052631576,1.0,411
4,11,11,20,320.91,X,insider,210.0,375.0,375.0,buyer,0.6722,False,323.458,323.0,0.458,ok,"(4, 11)",210.0,165.0,buyer,False,False,0.6721818181818183,0.5263157894736842,1.0,411
