market,period,trade_index,n_trades_in_period,price,state,info,vbar,re_price,pi_price,side,D,separating,period_mean_recovered,period_mean_printed,mean_residual,quality_flag
2,7,3,22,320.0,X,insider,266.6667,240.0,267.0,seller,-2.0,True,307.409,307.0,0.409,ok
2,7,4,22,310.0,X,insider,266.6667,240.0,267.0,seller,-1.625,True,307.409,307.0,0.409,ok
2,7,5,22,300.0,X,insider,266.6667,240.0,267.0,seller,-1.25,True,307.409,307.0,0.409,ok
2,7,6,22,305.0,X,insider,266.6667,240.0,267.0,seller,-1.4375,True,307.409,307.0,0.409,ok
2,7,7,22,310.0,X,insider,266.6667,240.0,267.0,seller,-1.625,True,307.409,307.0,0.409,ok
2,7,8,22,310.0,X,insider,266.6667,240.0,267.0,seller,-1.625,True,307.409,307.0,0.409,ok
2,7,9,22,310.0,X,insider,266.6667,240.0,267.0,seller,-1.625,True,307.409,307.0,0.409,ok
2,7,10,22,310.0,X,insider,266.6667,240.0,267.0,seller,-1.625,True,307.409,307.0,0.409,ok
2,7,11,22,310.0,X,insider,266.6667,240.0,267.0,seller,-1.625,True,307.409,307.0,0.409,ok
2,7,12,22,310.0,X,insider,266.6667,240.0,267.0,seller,-1.625,True,307.409,307.0,0.409,ok
2,7,13,22,310.0,X,insider,266.6667,240.0,267.0,seller,-1.625,True,307.409,307.0,0.409,ok
2,7,14,22,305.0,X,insider,266.6667,240.0,267.0,seller,-1.4375,True,307.409,307.0,0.409,ok
2,7,15,22,303.0,X,insider,266.6667,240.0,267.0,seller,-1.3625,True,307.409,307.0,0.409,ok
2,7,16,22,300.0,X,insider,266.6667,240.0,267.0,seller,-1.25,True,307.409,307.0,0.409,ok
2,7,17,22,300.0,X,insider,266.6667,240.0,267.0,seller,-1.25,True,307.409,307.0,0.409,ok
2,7,18,22,300.0,X,insider,266.6667,240.0,267.0,seller,-1.25,True,307.409,307.0,0.409,ok
2,7,19,22,300.0,X,insider,266.6667,240.0,267.0,seller,-1.25,True,307.409,307.0,0.409,ok
2,7,20,22,300.0,X,insider,266.6667,240.0,267.0,seller,-1.25,True,307.409,307.0,0.409,ok
2,7,21,22,300.0,X,insider,266.6667,240.0,267.0,seller,-1.25,True,307.409,307.0,0.409,ok
2,7,22,22,310.0,X,insider,266.6667,240.0,267.0,seller,-1.625,True,307.409,307.0,0.409,ok
2,8,1,19,320.0,Y,insider,266.6667,350.0,350.0,buyer,0.64,False,328.368,328.0,0.368,ok
2,8,2,19,325.0,Y,insider,266.6667,350.0,350.0,buyer,0.7,False,328.368,328.0,0.368,ok
2,8,3,19,325.0,Y,insider,266.6667,350.0,350.0,buyer,0.7,False,328.368,328.0,0.368,ok
2,8,4,19,325.0,Y,insider,266.6667,350.0,350.0,buyer,0.7,False,328.368,328.0,0.368,ok
2,8,5,19,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,328.368,328.0,0.368,ok
2,8,6,19,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,328.368,328.0,0.368,ok
2,8,7,19,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,328.368,328.0,0.368,ok
2,8,8,19,332.0,Y,insider,266.6667,350.0,350.0,buyer,0.784,False,328.368,328.0,0.368,ok
2,8,9,19,335.0,Y,insider,266.6667,350.0,350.0,buyer,0.82,False,328.368,328.0,0.368,ok
2,8,10,19,337.0,Y,insider,266.6667,350.0,350.0,buyer,0.844,False,328.368,328.0,0.368,ok
2,8,11,19,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,328.368,328.0,0.368,ok
2,8,12,19,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,328.368,328.0,0.368,ok
2,8,13,19,335.0,Y,insider,266.6667,350.0,350.0,buyer,0.82,False,328.368,328.0,0.368,ok
2,8,14,19,335.0,Y,insider,266.6667,350.0,350.0,buyer,0.82,False,328.368,328.0,0.368,ok
2,8,15,19,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,328.368,328.0,0.368,ok
2,8,16,19,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,328.368,328.0,0.368,ok
2,8,17,19,315.0,Y,insider,266.6667,350.0,350.0,buyer,0.58,False,328.368,328.0,0.368,ok
2,8,18,19,315.0,Y,insider,266.6667,350.0,350.0,buyer,0.58,False,328.368,328.0,0.368,ok
2,8,19,19,310.0,Y,insider,266.6667,350.0,350.0,buyer,0.52,False,328.368,328.0,0.368,ok
2,9,1,17,325.0,X,insider,266.6667,240.0,267.0,seller,-2.1875,True,267.059,267.0,0.059,ok
2,9,2,17,320.0,X,insider,266.6667,240.0,267.0,seller,-2.0,True,267.059,267.0,0.059,ok
2,9,3,17,315.0,X,insider,266.6667,240.0,267.0,seller,-1.8125,True,267.059,267.0,0.059,ok
2,9,4,17,300.0,X,insider,266.6667,240.0,267.0,seller,-1.25,True,267.059,267.0,0.059,ok
2,9,5,17,300.0,X,insider,266.6667,240.0,267.0,seller,-1.25,True,267.059,267.0,0.059,ok
2,9,6,17,295.0,X,insider,266.6667,240.0,267.0,seller,-1.0625,True,267.059,267.0,0.059,ok
2,9,7,17,285.0,X,insider,266.6667,240.0,267.0,seller,-0.6875,True,267.059,267.0,0.059,ok
2,9,8,17,280.0,X,insider,266.6667,240.0,267.0,seller,-0.5,True,267.059,267.0,0.059,ok
2,9,9,17,260.0,X,insider,266.6667,240.0,267.0,seller,0.25,True,267.059,267.0,0.059,ok
2,9,10,17,230.0,X,insider,266.6667,240.0,267.0,seller,1.375,True,267.059,267.0,0.059,ok
2,9,11,17,230.0,X,insider,266.6667,240.0,267.0,seller,1.375,True,267.059,267.0,0.059,ok
2,9,12,17,230.0,X,insider,266.6667,240.0,267.0,seller,1.375,True,267.059,267.0,0.059,ok
2,9,13,17,230.0,X,insider,266.6667,240.0,267.0,seller,1.375,True,267.059,267.0,0.059,ok
2,9,14,17,240.0,X,insider,266.6667,240.0,267.0,seller,1.0,True,267.059,267.0,0.059,ok
2,9,15,17,240.0,X,insider,266.6667,240.0,267.0,seller,1.0,True,267.059,267.0,0.059,ok
2,9,16,17,230.0,X,insider,266.6667,240.0,267.0,seller,1.375,True,267.059,267.0,0.059,ok
2,9,17,17,230.0,X,insider,266.6667,240.0,267.0,seller,1.375,True,267.059,267.0,0.059,ok
2,10,1,19,320.0,Y,insider,266.6667,350.0,350.0,buyer,0.64,False,327.316,327.0,0.316,ok
2,10,2,19,320.0,Y,insider,266.6667,350.0,350.0,buyer,0.64,False,327.316,327.0,0.316,ok
2,10,3,19,320.0,Y,insider,266.6667,350.0,350.0,buyer,0.64,False,327.316,327.0,0.316,ok
2,10,4,19,322.0,Y,insider,266.6667,350.0,350.0,buyer,0.664,False,327.316,327.0,0.316,ok
2,10,5,19,320.0,Y,insider,266.6667,350.0,350.0,buyer,0.64,False,327.316,327.0,0.316,ok
2,10,6,19,320.0,Y,insider,266.6667,350.0,350.0,buyer,0.64,False,327.316,327.0,0.316,ok
2,10,7,19,325.0,Y,insider,266.6667,350.0,350.0,buyer,0.7,False,327.316,327.0,0.316,ok
2,10,8,19,335.0,Y,insider,266.6667,350.0,350.0,buyer,0.82,False,327.316,327.0,0.316,ok
2,10,9,19,342.0,Y,insider,266.6667,350.0,350.0,buyer,0.904,False,327.316,327.0,0.316,ok
2,10,10,19,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,327.316,327.0,0.316,ok
2,10,11,19,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,327.316,327.0,0.316,ok
2,10,12,19,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,327.316,327.0,0.316,ok
2,10,13,19,335.0,Y,insider,266.6667,350.0,350.0,buyer,0.82,False,327.316,327.0,0.316,ok
2,10,14,19,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,327.316,327.0,0.316,ok
2,10,15,19,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,327.316,327.0,0.316,ok
2,10,16,19,325.0,Y,insider,266.6667,350.0,350.0,buyer,0.7,False,327.316,327.0,0.316,ok
2,10,17,19,320.0,Y,insider,266.6667,350.0,350.0,buyer,0.64,False,327.316,327.0,0.316,ok
2,10,18,19,320.0,Y,insider,266.6667,350.0,350.0,buyer,0.64,False,327.316,327.0,0.316,ok
2,10,19,19,315.0,Y,insider,266.6667,350.0,350.0,buyer,0.58,False,327.316,327.0,0.316,ok
2,11,1,20,325.0,Y,insider,266.6667,350.0,350.0,buyer,0.7,False,334.8,335.0,-0.2,ok
2,11,2,20,325.0,Y,insider,266.6667,350.0,350.0,buyer,0.7,False,334.8,335.0,-0.2,ok
2,11,3,20,325.0,Y,insider,266.6667,350.0,350.0,buyer,0.7,False,334.8,335.0,-0.2,ok
2,11,4,20,325.0,Y,insider,266.6667,350.0,350.0,buyer,0.7,False,334.8,335.0,-0.2,ok
2,11,5,20,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,334.8,335.0,-0.2,ok
2,11,6,20,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,334.8,335.0,-0.2,ok
2,11,7,20,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,334.8,335.0,-0.2,ok
2,11,8,20,330.0,Y,insider,266.6667,350.0,350.0,buyer,0.76,False,334.8,335.0,-0.2,ok
2,11,9,20,335.0,Y,insider,266.6667,350.0,350.0,buyer,0.82,False,334.8,335.0,-0.2,ok
2,11,10,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
2,11,11,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
2,11,12,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
2,11,13,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
2,11,14,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
2,11,15,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
2,11,16,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
2,11,17,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
2,11,18,20,341.0,Y,insider,266.6667,350.0,350.0,buyer,0.892,False,334.8,335.0,-0.2,ok
2,11,19,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
2,11,20,20,340.0,Y,insider,266.6667,350.0,350.0,buyer,0.88,False,334.8,335.0,-0.2,ok
3,1,1,12,250.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,2,12,230.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,3,12,250.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,4,12,240.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,5,12,240.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,6,12,235.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,7,12,240.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,8,12,235.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,9,12,231.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,10,12,230.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,11,12,230.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,1,12,12,200.0,X,none,220.0,220.0,220.0,,,False,234.25,234.0,0.25,ok
3,2,1,15,200.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,2,15,225.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,3,15,220.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,4,15,220.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,5,15,220.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,6,15,220.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,7,15,225.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,8,15,220.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,9,15,220.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,10,15,220.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,11,15,220.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,12,15,215.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,13,15,215.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,14,15,210.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,2,15,15,210.0,Y,none,220.0,220.0,220.0,,,False,217.333,217.0,0.333,ok
3,3,1,15,200.0,Y,insider,220.0,175.0,220.0,seller,0.44444,True,188.667,189.0,-0.333,ok
3,3,2,15,200.0,Y,insider,220.0,175.0,220.0,seller,0.44444,True,188.667,189.0,-0.333,ok
3,3,3,15,210.0,Y,insider,220.0,175.0,220.0,seller,0.22222,True,188.667,189.0,-0.333,ok
3,3,4,15,200.0,Y,insider,220.0,175.0,220.0,seller,0.44444,True,188.667,189.0,-0.333,ok
3,3,5,15,200.0,Y,insider,220.0,175.0,220.0,seller,0.44444,True,188.667,189.0,-0.333,ok
3,3,6,15,205.0,Y,insider,220.0,175.0,220.0,seller,0.33333,True,188.667,189.0,-0.333,ok
3,3,7,15,195.0,Y,insider,220.0,175.0,220.0,seller,0.55556,True,188.667,189.0,-0.333,ok
3,3,8,15,195.0,Y,insider,220.0,175.0,220.0,seller,0.55556,True,188.667,189.0,-0.333,ok
3,3,9,15,190.0,Y,insider,220.0,175.0,220.0,seller,0.66667,True,188.667,189.0,-0.333,ok
3,3,10,15,190.0,Y,insider,220.0,175.0,220.0,seller,0.66667,True,188.667,189.0,-0.333,ok
3,3,11,15,175.0,Y,insider,220.0,175.0,220.0,seller,1.0,True,188.667,189.0,-0.333,ok
3,3,12,15,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,188.667,189.0,-0.333,ok
3,3,13,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,188.667,189.0,-0.333,ok
3,3,14,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,188.667,189.0,-0.333,ok
3,3,15,15,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,188.667,189.0,-0.333,ok
3,4,1,19,260.0,X,insider,220.0,400.0,400.0,buyer,0.22222,False,332.895,333.0,-0.105,ok
3,4,2,19,275.0,X,insider,220.0,400.0,400.0,buyer,0.30556,False,332.895,333.0,-0.105,ok
3,4,3,19,275.0,X,insider,220.0,400.0,400.0,buyer,0.30556,False,332.895,333.0,-0.105,ok
3,4,4,19,280.0,X,insider,220.0,400.0,400.0,buyer,0.33333,False,332.895,333.0,-0.105,ok
3,4,5,19,290.0,X,insider,220.0,400.0,400.0,buyer,0.38889,False,332.895,333.0,-0.105,ok
3,4,6,19,300.0,X,insider,220.0,400.0,400.0,buyer,0.44444,False,332.895,333.0,-0.105,ok
3,4,7,19,310.0,X,insider,220.0,400.0,400.0,buyer,0.5,False,332.895,333.0,-0.105,ok
3,4,8,19,340.0,X,insider,220.0,400.0,400.0,buyer,0.66667,False,332.895,333.0,-0.105,ok
3,4,9,19,320.0,X,insider,220.0,400.0,400.0,buyer,0.55556,False,332.895,333.0,-0.105,ok
3,4,10,19,350.0,X,insider,220.0,400.0,400.0,buyer,0.72222,False,332.895,333.0,-0.105,ok
3,4,11,19,350.0,X,insider,220.0,400.0,400.0,buyer,0.72222,False,332.895,333.0,-0.105,ok
3,4,12,19,360.0,X,insider,220.0,400.0,400.0,buyer,0.77778,False,332.895,333.0,-0.105,ok
3,4,13,19,360.0,X,insider,220.0,400.0,400.0,buyer,0.77778,False,332.895,333.0,-0.105,ok
3,4,14,19,360.0,X,insider,220.0,400.0,400.0,buyer,0.77778,False,332.895,333.0,-0.105,ok
3,4,15,19,360.0,X,insider,220.0,400.0,400.0,buyer,0.77778,False,332.895,333.0,-0.105,ok
3,4,16,19,365.0,X,insider,220.0,400.0,400.0,buyer,0.80556,False,332.895,333.0,-0.105,ok
3,4,17,19,385.0,X,insider,220.0,400.0,400.0,buyer,0.91667,False,332.895,333.0,-0.105,ok
3,4,18,19,390.0,X,insider,220.0,400.0,400.0,buyer,0.94444,False,332.895,333.0,-0.105,ok
3,4,19,19,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,332.895,333.0,-0.105,ok
3,5,1,15,150.0,Y,insider,220.0,175.0,220.0,seller,1.55556,True,162.933,163.0,-0.067,ok
3,5,2,15,150.0,Y,insider,220.0,175.0,220.0,seller,1.55556,True,162.933,163.0,-0.067,ok
3,5,3,15,150.0,Y,insider,220.0,175.0,220.0,seller,1.55556,True,162.933,163.0,-0.067,ok
3,5,4,15,175.0,Y,insider,220.0,175.0,220.0,seller,1.0,True,162.933,163.0,-0.067,ok
3,5,5,15,175.0,Y,insider,220.0,175.0,220.0,seller,1.0,True,162.933,163.0,-0.067,ok
3,5,6,15,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,162.933,163.0,-0.067,ok
3,5,7,15,160.0,Y,insider,220.0,175.0,220.0,seller,1.33333,True,162.933,163.0,-0.067,ok
3,5,8,15,160.0,Y,insider,220.0,175.0,220.0,seller,1.33333,True,162.933,163.0,-0.067,ok
3,5,9,15,160.0,Y,insider,220.0,175.0,220.0,seller,1.33333,True,162.933,163.0,-0.067,ok
3,5,10,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,162.933,163.0,-0.067,ok
3,5,11,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,162.933,163.0,-0.067,ok
3,5,12,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,162.933,163.0,-0.067,ok
3,5,13,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,162.933,163.0,-0.067,ok
3,5,14,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,162.933,163.0,-0.067,ok
3,5,15,15,169.0,Y,insider,220.0,175.0,220.0,seller,1.13333,True,162.933,163.0,-0.067,ok
3,6,1,14,200.0,Y,insider,220.0,175.0,220.0,seller,0.44444,True,172.857,173.0,-0.143,ok
3,6,2,14,190.0,Y,insider,220.0,175.0,220.0,seller,0.66667,True,172.857,173.0,-0.143,ok
3,6,3,14,175.0,Y,insider,220.0,175.0,220.0,seller,1.0,True,172.857,173.0,-0.143,ok
3,6,4,14,180.0,Y,insider,220.0,175.0,220.0,seller,0.88889,True,172.857,173.0,-0.143,ok
3,6,5,14,175.0,Y,insider,220.0,175.0,220.0,seller,1.0,True,172.857,173.0,-0.143,ok
3,6,6,14,160.0,Y,insider,220.0,175.0,220.0,seller,1.33333,True,172.857,173.0,-0.143,ok
3,6,7,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,172.857,173.0,-0.143,ok
3,6,8,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,172.857,173.0,-0.143,ok
3,6,9,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,172.857,173.0,-0.143,ok
3,6,10,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,172.857,173.0,-0.143,ok
3,6,11,14,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,172.857,173.0,-0.143,ok
3,6,12,14,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,172.857,173.0,-0.143,ok
3,6,13,14,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,172.857,173.0,-0.143,ok
3,6,14,14,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,172.857,173.0,-0.143,ok
3,7,1,19,200.0,X,insider,220.0,400.0,400.0,buyer,-0.11111,False,364.053,364.0,0.053,ok
3,7,2,19,240.0,X,insider,220.0,400.0,400.0,buyer,0.11111,False,364.053,364.0,0.053,ok
3,7,3,19,310.0,X,insider,220.0,400.0,400.0,buyer,0.5,False,364.053,364.0,0.053,ok
3,7,4,19,340.0,X,insider,220.0,400.0,400.0,buyer,0.66667,False,364.053,364.0,0.053,ok
3,7,5,19,340.0,X,insider,220.0,400.0,400.0,buyer,0.66667,False,364.053,364.0,0.053,ok
3,7,6,19,375.0,X,insider,220.0,400.0,400.0,buyer,0.86111,False,364.053,364.0,0.053,ok
3,7,7,19,370.0,X,insider,220.0,400.0,400.0,buyer,0.83333,False,364.053,364.0,0.053,ok
3,7,8,19,390.0,X,insider,220.0,400.0,400.0,buyer,0.94444,False,364.053,364.0,0.053,ok
3,7,9,19,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,364.053,364.0,0.053,ok
3,7,10,19,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,364.053,364.0,0.053,ok
3,7,11,19,390.0,X,insider,220.0,400.0,400.0,buyer,0.94444,False,364.053,364.0,0.053,ok
3,7,12,19,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,364.053,364.0,0.053,ok
3,7,13,19,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,364.053,364.0,0.053,ok
3,7,14,19,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,364.053,364.0,0.053,ok
3,7,15,19,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,364.053,364.0,0.053,ok
3,7,16,19,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,364.053,364.0,0.053,ok
3,7,17,19,399.0,X,insider,220.0,400.0,400.0,buyer,0.99444,False,364.053,364.0,0.053,ok
3,7,18,19,399.0,X,insider,220.0,400.0,400.0,buyer,0.99444,False,364.053,364.0,0.053,ok
3,7,19,19,399.0,X,insider,220.0,400.0,400.0,buyer,0.99444,False,364.053,364.0,0.053,ok
3,8,1,14,175.0,Y,insider,220.0,175.0,220.0,seller,1.0,True,165.286,165.0,0.286,ok
3,8,2,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,165.286,165.0,0.286,ok
3,8,3,14,160.0,Y,insider,220.0,175.0,220.0,seller,1.33333,True,165.286,165.0,0.286,ok
3,8,4,14,150.0,Y,insider,220.0,175.0,220.0,seller,1.55556,True,165.286,165.0,0.286,ok
3,8,5,14,160.0,Y,insider,220.0,175.0,220.0,seller,1.33333,True,165.286,165.0,0.286,ok
3,8,6,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,165.286,165.0,0.286,ok
3,8,7,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,165.286,165.0,0.286,ok
3,8,8,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,165.286,165.0,0.286,ok
3,8,9,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,165.286,165.0,0.286,ok
3,8,10,14,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,165.286,165.0,0.286,ok
3,8,11,14,168.0,Y,insider,220.0,175.0,220.0,seller,1.15556,True,165.286,165.0,0.286,ok
3,8,12,14,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,165.286,165.0,0.286,ok
3,8,13,14,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,165.286,165.0,0.286,ok
3,8,14,14,171.0,Y,insider,220.0,175.0,220.0,seller,1.08889,True,165.286,165.0,0.286,ok
3,9,1,16,390.0,X,insider,220.0,400.0,400.0,buyer,0.94444,False,395.875,396.0,-0.125,ok
3,9,2,16,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,395.875,396.0,-0.125,ok
3,9,3,16,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,395.875,396.0,-0.125,ok
3,9,4,16,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,395.875,396.0,-0.125,ok
3,9,5,16,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,395.875,396.0,-0.125,ok
3,9,6,16,397.0,X,insider,220.0,400.0,400.0,buyer,0.98333,False,395.875,396.0,-0.125,ok
3,9,7,16,397.0,X,insider,220.0,400.0,400.0,buyer,0.98333,False,395.875,396.0,-0.125,ok
3,9,8,16,397.0,X,insider,220.0,400.0,400.0,buyer,0.98333,False,395.875,396.0,-0.125,ok
3,9,9,16,398.0,X,insider,220.0,400.0,400.0,buyer,0.98889,False,395.875,396.0,-0.125,ok
3,9,10,16,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,395.875,396.0,-0.125,ok
3,9,11,16,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,395.875,396.0,-0.125,ok
3,9,12,16,395.0,X,insider,220.0,400.0,400.0,buyer,0.97222,False,395.875,396.0,-0.125,ok
3,9,13,16,397.0,X,insider,220.0,400.0,400.0,buyer,0.98333,False,395.875,396.0,-0.125,ok
3,9,14,16,397.0,X,insider,220.0,400.0,400.0,buyer,0.98333,False,395.875,396.0,-0.125,ok
3,9,15,16,397.0,X,insider,220.0,400.0,400.0,buyer,0.98333,False,395.875,396.0,-0.125,ok
3,9,16,16,399.0,X,insider,220.0,400.0,400.0,buyer,0.99444,False,395.875,396.0,-0.125,ok
3,10,1,15,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,167.067,167.0,0.067,ok
3,10,2,15,160.0,Y,insider,220.0,175.0,220.0,seller,1.33333,True,167.067,167.0,0.067,ok
3,10,3,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,167.067,167.0,0.067,ok
3,10,4,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,167.067,167.0,0.067,ok
3,10,5,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,167.067,167.0,0.067,ok
3,10,6,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,167.067,167.0,0.067,ok
3,10,7,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,167.067,167.0,0.067,ok
3,10,8,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,167.067,167.0,0.067,ok
3,10,9,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,167.067,167.0,0.067,ok
3,10,10,15,165.0,Y,insider,220.0,175.0,220.0,seller,1.22222,True,167.067,167.0,0.067,ok
3,10,11,15,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,167.067,167.0,0.067,ok
3,10,12,15,170.0,Y,insider,220.0,175.0,220.0,seller,1.11111,True,167.067,167.0,0.067,ok
3,10,13,15,171.0,Y,insider,220.0,175.0,220.0,seller,1.08889,True,167.067,167.0,0.067,ok
3,10,14,15,172.0,Y,insider,220.0,175.0,220.0,seller,1.06667,True,167.067,167.0,0.067,ok
3,10,15,15,173.0,Y,insider,220.0,175.0,220.0,seller,1.04444,True,167.067,167.0,0.067,ok
3,11,1,18,300.0,Y,all,220.0,175.0,175.0,seller,-1.77778,False,176.778,177.0,-0.222,ok
3,11,2,18,165.0,Y,all,220.0,175.0,175.0,seller,1.22222,False,176.778,177.0,-0.222,ok
3,11,3,18,165.0,Y,all,220.0,175.0,175.0,seller,1.22222,False,176.778,177.0,-0.222,ok
3,11,4,18,170.0,Y,all,220.0,175.0,175.0,seller,1.11111,False,176.778,177.0,-0.222,ok
3,11,5,18,170.0,Y,all,220.0,175.0,175.0,seller,1.11111,False,176.778,177.0,-0.222,ok
